name,coin,mse,mape,accuracy,mae,timestamp
cardano_weight_16.pkl,cardano,0.0013259624172783,4.121810624934159,75.25586556020403,0.0280258247342612,2025-06-30 12:37:02.436209
cardano_weight_16.pkl,cardano,0.0013259624172783401,4.121810624934159,75.25586556020403,0.02802582473426127,2025-07-01 09:53:36.478209
cardano_weight_16.pkl,cardano,0.0013259624172783401,4.121810624934159,75.25586556020403,0.02802582473426127,2025-07-03 04:27:08.065738
cardano_weight_16.pkl,cardano,0.0012897255507213347,4.007528366983756,78.0493926114959,0.026943262233183406,2025-07-03 06:49:59.346758
