coin,timestamp,price,market_cap,volume,price_change_24h,price_change_percentage_24h
bitcoin,2024-07-21,67206.06470614894,1325658979467.9998,17353396168.041622,516.5158987993782,0.7745080121796464
bitcoin,2024-07-22,68088.13996324532,1343346742483.077,27078771827.95196,882.0752570963814,1.312493539017881
bitcoin,2024-07-23,67607.71339918874,1333201881091.7786,43157593651.80313,-480.4265640565864,-0.7055950776683363
bitcoin,2024-07-24,65942.41746522837,1300963591115.5374,36100536095.18872,-1665.2959339603694,-2.463174466687927
bitcoin,2024-07-25,65403.53513022529,1290447066028.3152,28680123269.715443,-538.8823350030798,-0.8172013640343623
bitcoin,2024-07-26,65749.96361965332,1297125144853.139,35836896135.542854,346.4284894280354,0.5296785391466379
bitcoin,2024-07-27,67920.2964857025,1339927966898.6016,30821370069.20628,2170.3328660491825,3.300888314712996
bitcoin,2024-07-28,68055.40838968738,1342889431798.832,30976752616.761925,135.11190398487088,0.1989271410399577
bitcoin,2024-07-29,68242.2474440493,1346263382369.5552,17175244020.36542,186.83905436191708,0.2745396123289289
bitcoin,2024-07-30,66770.32091848266,1317581413497.2551,42529043667.45024,-1471.9265255666396,-2.1569139069950003
bitcoin,2024-07-31,66219.05102486102,1306758338817.987,28892376510.689587,-551.269893621633,-0.8256211532885357
bitcoin,2024-08-01,64679.77864703252,1275401473742.0508,31403681581.19408,-1539.2723778285072,-2.32451591197012
bitcoin,2024-08-02,65357.52960767435,1289157073527.528,38911302447.60912,677.7509606418316,1.047856029842685
bitcoin,2024-08-03,61407.29547397454,1211854070245.47,39004321616.3716,-3950.234133699807,-6.044038318786098
bitcoin,2024-08-04,60738.7449250574,1197962170718.7737,32885545023.71265,-668.550548917141,-1.08871518238494
bitcoin,2024-08-05,58006.206586686734,1147854905921.6433,33664501541.451115,-2732.538338370665,-4.498838989416413
bitcoin,2024-08-06,53956.26184159744,1064889039013.8289,120245972389.37172,-4049.9447450892912,-6.981916217942809
bitcoin,2024-08-07,55959.84107399357,1104019419316.6863,52620100833.47091,2003.5792323961289,3.713339590274348
bitcoin,2024-08-08,55099.95181146735,1088566703585.4304,41605918903.41173,-859.8892625262233,-1.5366184857266203
bitcoin,2024-08-09,61859.03159904161,1218342891278.6091,49201548320.290726,6759.079787574265,12.26694319207657
bitcoin,2024-08-10,60912.588533350805,1198300504959.2505,33804208928.47938,-946.443065690808,-1.5299998096081922
bitcoin,2024-08-11,60887.70861641504,1201818989571.278,13418919090.197285,-24.879916935766232,-0.040845279333588
bitcoin,2024-08-12,58804.23449992608,1159146815397.6223,21715994493.45689,-2083.4741164889565,-3.421830388813912
bitcoin,2024-08-13,59350.07433270696,1171441797233.8909,39403296385.84335,545.8398327808754,0.9282321884175904
bitcoin,2024-08-14,60601.22317789727,1195798013190.8457,31955576195.24629,1251.1488451903133,2.108083029814882
bitcoin,2024-08-15,58739.19382231015,1159479277227.7532,28079911397.67297,-1862.0293555871176,-3.072593683663872
bitcoin,2024-08-16,57624.11692852191,1137141836825.8655,33490251842.381622,-1115.0768937882458,-1.8983523968024232
bitcoin,2024-08-17,58881.92579151217,1162716063850.1133,30368238897.20717,1257.8088629902632,2.182782019116188
bitcoin,2024-08-18,59430.79163445865,1173270497431.1711,12467437134.05582,548.8658429464776,0.9321465552772336
bitcoin,2024-08-19,58438.29374268541,1156217205294.1643,17656027563.72502,-992.4978917732442,-1.6700061777366308
bitcoin,2024-08-20,59574.94581294088,1176063402361.815,24031330179.25896,1136.65207025547,1.9450466422930808
bitcoin,2024-08-21,59060.12610074137,1166088863323.0896,31470716090.619144,-514.8197121995036,-0.8641547301041343
bitcoin,2024-08-22,61144.68762866613,1207099049402.5117,32960965010.60808,2084.5615279247577,3.529558207121049
bitcoin,2024-08-23,60387.54062321362,1192308382713.838,28170302505.847404,-757.1470054525053,-1.2382874699609
bitcoin,2024-08-24,64049.68561555576,1261916434075.0183,45038665759.42134,3662.144992342138,6.064404932785705
bitcoin,2024-08-25,64157.1606134782,1264961887998.9824,22029153446.35436,107.47499792243616,0.1677994152344967
bitcoin,2024-08-26,64265.81631272862,1269291077270.1145,17875230147.044323,108.65569925041927,0.1693586471275238
bitcoin,2024-08-27,62922.58634676265,1242487823611.2612,17894692681.091812,-1343.2299659659693,-2.090115776993448
bitcoin,2024-08-28,59526.560879590994,1176762244308.0742,38131727427.91789,-3396.025467171654,-5.397148566742566
bitcoin,2024-08-29,59015.29633887944,1166032395735.947,42018989572.42786,-511.264540711556,-0.8588847283580361
bitcoin,2024-08-30,59351.5794909728,1171762256043.917,32563333956.986053,336.2831520933614,0.5698237117413527
bitcoin,2024-08-31,59156.24603646356,1168247205700.9673,44038496614.94759,-195.3334545092439,-0.3291124788666383
bitcoin,2024-09-01,58960.23658664587,1164278309271.2642,11399086336.303324,-196.00944981768407,-0.3313419342005999
bitcoin,2024-09-02,57357.71617282246,1133133027660.6194,25465621877.97047,-1602.5204138234112,-2.7179680859462025
bitcoin,2024-09-03,59108.73235863689,1168410293915.9832,28012782290.96625,1751.0161858144274,3.0527996974958067
bitcoin,2024-09-04,57504.53858622044,1137361604370.578,26829983370.35861,-1604.1937724164527,-2.713970860825017
bitcoin,2024-09-05,57987.84601410068,1144983177152.221,37550380696.7459,483.3074278802451,0.8404683173930517
bitcoin,2024-09-06,56132.4047320886,1109212553022.4158,30005773445.69372,-1855.441282012085,-3.199707196506152
bitcoin,2024-09-07,53923.35611071905,1065462041080.5197,50260816556.81667,-2209.048621369548,-3.935424879644832
bitcoin,2024-09-08,54150.9383589072,1068954727890.204,17048448412.007126,227.58224818815503,0.422047633164501
bitcoin,2024-09-09,54792.40755768575,1085390277573.522,18644823662.23431,641.4691987785482,1.1845947978351772
bitcoin,2024-09-10,57049.11875114327,1126840069631.8132,35655419448.07046,2256.711193457515,4.118656751999147
bitcoin,2024-09-11,57624.16178336144,1137928777838.5286,29676093302.30697,575.043032218171,1.0079788168623502
bitcoin,2024-09-12,57381.76444500048,1134292554478.847,37765652735.2964,-242.39733836096275,-0.4206522591552095
bitcoin,2024-09-13,58106.95122981528,1148469900814.253,34177859933.02337,725.1867848148104,1.2637931088889582
bitcoin,2024-09-14,60620.62747295754,1197832322916.0117,31919740723.76027,2513.676243142254,4.325947567272228
bitcoin,2024-09-15,60003.29940083042,1185255944124.8464,15800120841.166773,-617.3280721271149,-1.01834655605058
bitcoin,2024-09-16,59214.80226801806,1169677517083.0613,17289597542.866756,-788.4971328123647,-1.3140896262138748
bitcoin,2024-09-17,58211.123231286256,1150499194409.9338,32196570894.402115,-1003.6790367318026,-1.6949799683345226
bitcoin,2024-09-18,60317.0319794625,1191818552363.611,34191170117.78261,2105.908748176247,3.617708491569532
bitcoin,2024-09-19,61440.41208494509,1211837853548.9265,40445339415.1129,1123.380105482589,1.862459190407597
bitcoin,2024-09-20,62966.52931910512,1243871590271.493,41959080716.28771,1526.117234160025,2.483898109358504
bitcoin,2024-09-21,63128.224540748255,1246475981189.1353,35587830476.533394,161.6952216431382,0.2567955124597873
bitcoin,2024-09-22,63403.40234925936,1254104417392.48,12938083115.659332,275.1778085111,0.4359029744824791
bitcoin,2024-09-23,63582.59956924825,1255899286380.1958,20349365412.816723,179.19721998889145,0.2826302900935484
bitcoin,2024-09-24,63327.02654450202,1251095079247.0432,23998847798.757656,-255.57302474622705,-0.4019543498970668
bitcoin,2024-09-25,64334.14274876097,1271183646356.5713,31490984593.70592,1007.1162042589494,1.5903418480436866
bitcoin,2024-09-26,63151.89959401337,1245721254991.302,26087643765.748165,-1182.2431547476008,-1.8376605395435528
bitcoin,2024-09-27,65130.76884023231,1287151352432.846,37995568903.94455,1978.8692462189429,3.133507082036428
bitcoin,2024-09-28,65791.00212541742,1299708226182.0725,32664917503.931107,660.2332851851097,1.0137041170275165
bitcoin,2024-09-29,65934.10709441357,1303217687717.8518,15342911002.84781,143.104968996151,0.2175144995106624
bitcoin,2024-09-30,65663.68986662335,1297825615076.3352,12948707838.93838,-270.4172277902253,-0.4101325394503401
bitcoin,2024-10-01,63243.27532464382,1249577803402.171,35124446789.27111,-2420.414541979524,-3.686077567215444
bitcoin,2024-10-02,60872.66854372554,1202927109017.5488,54251488433.95029,-2370.6067809182787,-3.748393435901842
bitcoin,2024-10-03,60655.55979196848,1198652098493.4895,41870731291.86736,-217.10875175706315,-0.3566604799017664
bitcoin,2024-10-04,60727.86395169296,1200491237695.5154,37711138441.76231,72.304159724481,0.1192045048672602
bitcoin,2024-10-05,62103.01047283253,1226663492771.043,30349059838.68457,1375.1465211395698,2.264440788224421
bitcoin,2024-10-06,62091.932585194016,1226761949791.163,11095453162.990671,-11.077887638515676,-0.0178379237241031
bitcoin,2024-10-07,62811.79972811266,1241834324867.657,14592422860.685436,719.8671429186434,1.1593569614392991
bitcoin,2024-10-08,62287.39010510681,1231091696620.0957,33878876147.30253,-524.4096230058494,-0.8348902997140831
bitcoin,2024-10-09,62185.230423727575,1229717180592.4397,28626429276.55382,-102.15968137923484,-0.1640134242369852
bitcoin,2024-10-10,60597.15045618275,1197736450280.4102,28530748117.898792,-1588.0799675448216,-2.5537896325601923
bitcoin,2024-10-11,60195.18073772453,1189691671375.1472,29481971885.649742,-401.9697184582256,-0.6633475591379271
bitcoin,2024-10-12,62392.34048293159,1233357176570.333,32008659336.482643,2197.159745207064,3.650059221153058
bitcoin,2024-10-13,63207.77062127557,1249002272717.2275,17665963646.417107,815.4301383439815,1.306939492944739
bitcoin,2024-10-14,62829.533686088886,1241241970951.0295,16784552979.060465,-378.2369351866873,-0.5984025879554971
bitcoin,2024-10-15,66049.99492708022,1306085613997.8015,46553796134.14602,3220.461240991332,5.125712466817775
bitcoin,2024-10-16,66962.21994496793,1323774576161.621,51797932876.82809,912.2250178877148,1.3811129264957849
bitcoin,2024-10-17,67647.54414766871,1337304399194.887,40640495380.19594,685.32420270078,1.0234490482304874
bitcoin,2024-10-18,67328.10527002988,1330387728623.8188,34512072357.92087,-319.43887763883686,-0.4722106052239377
bitcoin,2024-10-19,68465.61920668735,1353541799303.4875,39984956633.22804,1137.513936657473,1.6895083146856664
bitcoin,2024-10-20,68388.87128965274,1351942347611.1997,14110889435.452633,-76.74791703460505,-0.112097017340798
bitcoin,2024-10-21,68962.82918045693,1362381684459.9053,17253863432.786995,573.9578908041876,0.8392562707655444
bitcoin,2024-10-22,67394.85775735618,1332326858574.4448,40485496091.95008,-1567.9714231007529,-2.273647183177185
bitcoin,2024-10-23,67351.04793512498,1331426858508.4004,31398389967.38113,-43.80982223119645,-0.0650046957424056
bitcoin,2024-10-24,66683.96806542306,1318285437546.2786,32676918488.059,-667.07986970192,-0.9904521015685992
bitcoin,2024-10-25,68214.05205157402,1347888109010.5889,35892606570.03549,1530.0839861509594,2.294530500419242
bitcoin,2024-10-26,66585.66535501445,1313975091942.221,48426924850.053406,-1628.3866965595662,-2.387171920718631
bitcoin,2024-10-27,67018.1650170265,1325192118637.2595,21169467789.89267,432.499662012051,0.649538695312414
bitcoin,2024-10-28,67938.55412885673,1343350549900.1233,16533385730.434193,920.3891118302272,1.3733427520678834
bitcoin,2024-10-29,69845.304531169,1380874923096.4146,41990540384.96554,1906.75040231226,2.806580779885
bitcoin,2024-10-30,72781.11308158132,1439310420089.3665,65487782004.97014,2935.80855041233,4.203301238528073
bitcoin,2024-10-31,72342.62171127986,1431085552900.1963,43498144313.67304,-438.4913703014609,-0.6024796155699763
bitcoin,2024-11-01,70264.99735573279,1390195908292.932,45907074188.57015,-2077.624355547072,-2.871922949984992
bitcoin,2024-11-02,69507.92256395647,1374687306836.925,54863092261.31101,-757.074791776322,-1.0774565150034174
bitcoin,2024-11-03,69299.16036699413,1370516856365.7996,14709379754.965973,-208.7621969623433,-0.3003430245958718
bitcoin,2024-11-04,68803.50626277467,1362302032218.0198,37659435506.75704,-495.6541042194585,-0.7152382533851438
bitcoin,2024-11-05,67793.29782704762,1340192510479.9568,46183110993.79166,-1010.2084357270504,-1.4682513880453387
bitcoin,2024-11-06,69335.42553133758,1370963795352.6948,40025021601.49395,1542.12770428996,2.274749501380201
bitcoin,2024-11-07,75620.88606963192,1496392703840.9058,128492534668.23853,6285.460538294341,9.065294530360235
bitcoin,2024-11-08,75987.24178320667,1502620808927.6982,66590396087.4524,366.3557135747542,0.4844636615834055
bitcoin,2024-11-09,76550.0213845611,1514048743889.1255,50687468387.720375,562.7796013544285,0.7406238049277423
bitcoin,2024-11-10,76630.22631415377,1519470275068.1016,31430906055.796104,80.20492959266994,0.1047745358420579
bitcoin,2024-11-11,80466.71654833542,1590846468754.067,93473126207.67863,3836.4902341816487,5.0064973297267175
bitcoin,2024-11-12,88637.42000322911,1756619702929.0437,133959805308.72511,8170.703454893694,10.154140501042622
bitcoin,2024-11-13,88264.59974582895,1741113172482.1245,152356811694.44943,-372.8202574001625,-0.420612713441547
bitcoin,2024-11-14,90488.10007497849,1790737763695.3328,136046309843.60645,2223.5003291495377,2.519130359795929
bitcoin,2024-11-15,87407.51273710128,1726797438787.217,99649391847.0836,-3080.5873378772085,-3.4044115583426247
bitcoin,2024-11-16,90947.97509443705,1799276211921.9302,84382485697.84985,3540.462357335753,4.050524087082227
bitcoin,2024-11-17,90606.45489380708,1790415769635.493,49255174407.36877,-341.52020062995143,-0.375511604601784
bitcoin,2024-11-18,89841.47194135105,1776887033229.9082,48556083101.64749,-764.9829524560337,-0.8442918921754657
bitcoin,2024-11-19,90534.62459650292,1790917617392.441,77391724184.19348,693.1526551518764,0.7715286049680595
bitcoin,2024-11-20,92251.65240738312,1825195454018.501,80493234958.49161,1717.0278108802013,1.8965426968220125
bitcoin,2024-11-21,94217.02229634204,1862618759426.145,80747272080.24826,1965.3698889589289,2.13044410335314
bitcoin,2024-11-22,98509.11859102432,1948284556982.0488,118163852022.3175,4292.096294682269,4.555542289568739
bitcoin,2024-11-23,98927.494945534,1958091000957.8345,85746174563.98602,418.3763545096881,0.4247082508642083
bitcoin,2024-11-24,97679.46381643032,1931255637661.502,47414200206.70341,-1248.0311291036778,-1.2615614393054224
bitcoin,2024-11-25,98015.9355289458,1939446484727.4285,50665680246.86775,336.47171251547115,0.344465150983839
bitcoin,2024-11-26,93004.70093103289,1838788677873.8647,89476321216.0935,-5011.234597912931,-5.112673333034736
bitcoin,2024-11-27,91931.83077291829,1819990514406.088,97389239315.52954,-1072.8701581146015,-1.1535655159089029
bitcoin,2024-11-28,95981.18057210564,1899088665519.225,81469353259.75,4049.3497991873737,4.404730945900243
bitcoin,2024-11-29,95661.59595817851,1892297852304.72,49067932024.40325,-319.5846139271307,-0.3329659127156115
bitcoin,2024-11-30,97453.2473451042,1926826079390.244,74670031635.5065,1791.6513869256887,1.872905599138201
bitcoin,2024-12-01,96513.14234698223,1910022814269.8853,43580019720.72064,-940.1049981219548,-0.9646728290057164
bitcoin,2024-12-02,97311.70719084324,1925808416477.5068,49147687432.565895,798.5648438609933,0.8274156497671662
bitcoin,2024-12-03,95833.1362300365,1896576914275.523,101019861361.49252,-1478.570960806741,-1.5194173481172577
bitcoin,2024-12-04,96031.63097759832,1900922167493.3645,87935752287.975,198.49474756181007,0.2071253799785349
bitcoin,2024-12-05,98881.4694561823,1957276192604.2605,98230784298.0459,2849.838478583988,2.967603954626972
bitcoin,2024-12-06,97201.5003640774,1920742551503.609,190460293531.538,-1679.9690921048896,-1.6989726197883217
bitcoin,2024-12-07,99973.85150659826,1978389972043.795,115812632020.44765,2772.351142520856,2.852169083951125
bitcoin,2024-12-08,99781.82999198174,1974739091620.7544,61061136199.7846,-192.0215146165283,-0.1920717384823919
bitcoin,2024-12-09,101235.3717025316,2003238967638.8289,62677764785.05408,1453.5417105498636,1.4567198363335965
bitcoin,2024-12-10,97353.94700820888,1926047690157.628,146846843211.51685,-3881.4246943227336,-3.834059804440536
bitcoin,2024-12-11,96649.71446771533,1913115778728.284,125835977742.51114,-704.2325404935546,-0.7233733835508218
bitcoin,2024-12-12,101123.61811033696,2001746436338.842,118484957960.76833,4473.903642621663,4.628987956416691
bitcoin,2024-12-13,100000.80836535196,1979166149963.309,100092043319.8122,-1122.809744985003,-1.1103338329527472
bitcoin,2024-12-14,101352.22971292294,2005406021235.836,78802903278.85962,1351.4213475709694,1.351410423237345
bitcoin,2024-12-15,101367.01064553364,2007646386698.8667,57321924844.41535,14.780932610694435,0.0145837271193351
bitcoin,2024-12-16,104721.50151808978,2075487816560.1924,70645074624.52869,3354.49087255614,3.309253031330212
bitcoin,2024-12-17,106074.10723541168,2097460193710.789,115184737759.33566,1352.6057173219017,1.2916217755799175
bitcoin,2024-12-18,106034.913402645,2100629850064.912,93417826250.1972,-39.19383276667213,-0.0369494816295636
bitcoin,2024-12-19,100355.5761481501,1985284833093.572,113692025885.44743,-5679.337254494909,-5.35610118615256
bitcoin,2024-12-20,97851.35377075804,1937022229972.2085,100611554887.24124,-2504.2223773920414,-2.495349509722488
bitcoin,2024-12-21,97691.43431692652,1932373308116.0107,112340864006.62828,-159.9194538315205,-0.1634310080228148
bitcoin,2024-12-22,97202.82496847631,1922768195068.165,53058382639.48845,-488.6093484502053,-0.500155772987301
bitcoin,2024-12-23,95094.27394862172,1884599149192.4587,44619017105.36954,-2108.551019854596,-2.1692281274113348
bitcoin,2024-12-24,94644.9108546432,1874912975786.6604,64937790292.61125,-449.3630939785217,-0.4725448497785545
bitcoin,2024-12-25,98695.714007826,1951173788529.116,49169088282.15742,4050.803153182802,4.28000102340851
bitcoin,2024-12-26,99344.95417367227,1966481159354.1177,33963749856.44743,649.2401658462768,0.6578200202237715
bitcoin,2024-12-27,95678.31244565404,1894744251986.1084,45049342388.18843,-3666.641728018236,-3.690818279112905
bitcoin,2024-12-28,94331.94727053076,1867708753554.924,41498540807.66696,-1346.3651751232828,-1.4071790573104304
bitcoin,2024-12-29,95184.61945288602,1885556552231.432,22429850903.940086,852.6721823552507,0.903906054128096
bitcoin,2024-12-30,93663.44751964069,1854872605738.8088,24065314499.50228,-1521.1719332453504,-1.5981278719071752
bitcoin,2024-12-31,92627.28213113276,1833188187477.531,57595164139.4709,-1036.1653885078997,-1.1062644136503963
bitcoin,2025-01-01,93507.85874741492,1851839954625.13,45327464907.74362,880.5766162821383,0.9506665811866344
bitcoin,2025-01-02,94384.1761153871,1869193319140.2424,23275007789.49633,876.3173679721949,0.9371590577636036
bitcoin,2025-01-03,96852.14681235077,1917905016063.62,45157338602.61752,2467.9706969636463,2.614814048857605
bitcoin,2025-01-04,98084.34279280754,1942834829349.9563,35721645948.10051,1232.195980456789,1.2722443652634212
bitcoin,2025-01-05,98256.73876849932,1946611205641.351,20979035420.9808,172.39597569179023,0.1757629921178733
bitcoin,2025-01-06,98364.58946599838,1948339898718.8584,20060293834.7155,107.85069749904504,0.1097641737867464
bitcoin,2025-01-07,102229.39453189744,2024825178619.8228,46111387334.46171,3864.805065899054,3.929061349089449
bitcoin,2025-01-08,96952.09886774956,1919133187081.3127,60610257147.15405,-5277.295664147867,-5.16220964460594
bitcoin,2025-01-09,95016.71440989176,1885313354913.724,65790469838.34392,-1935.3844578577991,-1.996227498383319
bitcoin,2025-01-10,92376.275783461,1832933628117.944,65850881574.76184,-2640.438626430754,-2.778920154026995
bitcoin,2025-01-11,94736.6267420969,1876836759923.398,63433655716.757095,2360.350958635885,2.555148428118901
bitcoin,2025-01-12,94559.55167224212,1874286243377.8523,17836423168.41627,-177.07506985476357,-0.1869129986407664
bitcoin,2025-01-13,94454.77089638809,1870314882306.924,19608932595.53299,-104.78077585405843,-0.1108092984802261
bitcoin,2025-01-14,94456.3493746993,1870609367804.8225,76328330233.31137,1.5784783112321747,0.0016711472551912
bitcoin,2025-01-15,96574.07768799194,1912603332624.1123,51241728228.81719,2117.728313292638,2.242017955713928
bitcoin,2025-01-16,100313.15239828422,1986831430651.8647,57637319739.5434,3739.074710292276,3.87171671716332
bitcoin,2025-01-17,100044.57926776377,1980935754458.284,50150102497.2729,-268.5731305204536,-0.2677347128461365
bitcoin,2025-01-18,104160.69358484232,2063854663834.077,69135117732.00064,4116.114317078565,4.114280201091169
bitcoin,2025-01-19,104334.61575724394,2067151195362.0425,49416447749.13053,173.9221724016097,0.1669748601087649
bitcoin,2025-01-20,101275.33714814208,2014842808849.5005,72970313683.92325,-3059.2786091018643,-2.932179878076044
bitcoin,2025-01-21,101764.90860170544,2017837068202.1384,120158523166.88388,489.57145356337423,0.4834063922663086
bitcoin,2025-01-22,106182.2368201815,2098829000928.49,95344290057.8965,4417.328218476047,4.340718504219261
bitcoin,2025-01-23,103673.53509537788,2054288661793.9773,55030669602.56557,-2508.701724803628,-2.3626378572642883
bitcoin,2025-01-24,104067.60991206949,2062360759045.0,102455227371.2076,394.0748166916019,0.3801112948729488
bitcoin,2025-01-25,104835.19253555956,2076156720642.786,51418786362.7815,767.5826234900887,0.7375807171305725
bitcoin,2025-01-26,104796.04077738234,2077647817531.3408,22740744964.719296,-39.15175817722047,-0.0373460068420634
bitcoin,2025-01-27,102552.24874280208,2036324005947.406,20639818380.26942,-2243.7920345802704,-2.141103822182315
bitcoin,2025-01-28,101958.46953745594,2019295541213.5288,93191643783.2474,-593.7792053461308,-0.5790016431870851
bitcoin,2025-01-29,101313.11264498268,2007072201507.528,45780526813.56264,-645.3568924732535,-0.6329605528613512
bitcoin,2025-01-30,103718.97939813643,2056581551171.7,47425401641.53094,2405.866753153765,2.374684471085501
bitcoin,2025-01-31,104781.5135100103,2076760153260.6191,42122570869.034325,1062.534111873858,1.0244355642907037
bitcoin,2025-02-01,102382.39409722164,2028504133577.489,37187819228.35328,-2399.119412788656,-2.289639968370428
bitcoin,2025-02-02,100674.78762544956,1996423711261.7268,22827776122.48367,-1707.6064717720874,-1.6678712065968642
bitcoin,2025-02-03,97568.31653024876,1933691439792.2544,59784234332.21204,-3106.471095200817,-3.085649514114826
bitcoin,2025-02-04,101466.8606657039,2011121374511.8835,122163969235.23686,3898.544135455159,3.9957070841193687
bitcoin,2025-02-05,98118.43921664466,1943535291172.16,73196693057.98114,-3348.421449059242,-3.3000148295620013
bitcoin,2025-02-06,96582.88682919052,1912584628590.309,48848958931.79228,-1535.5523874541395,-1.5649987909649208
bitcoin,2025-02-07,96635.41875332213,1915093756057.564,44462180396.17252,52.53192413158831,0.0543905093916818
bitcoin,2025-02-08,96558.4563096667,1911296376425.356,57077722340.22422,-76.96244365541497,-0.0796420656611157
bitcoin,2025-02-09,96558.23762501092,1914211835440.1184,20760850644.84597,-0.2186846557888202,-0.0002264790305755
bitcoin,2025-02-10,96548.57865379583,1913068773356.083,25457107581.051964,-9.658971215059864,-0.0100032596416796
bitcoin,2025-02-11,97399.98161383196,1930742951090.367,37054987393.57789,851.4029600361246,0.8818389373592828
bitcoin,2025-02-12,95739.9773707924,1898788887978.3247,36454577154.5622,-1660.0042430395845,-1.704316793016564
bitcoin,2025-02-13,97836.18856127484,1936842454813.9983,47115618235.19051,2096.211190482441,2.189483691189943
bitcoin,2025-02-14,96561.6639990985,1914315097486.3865,29084371910.69056,-1274.5245621763315,-1.302712810994366
bitcoin,2025-02-15,97488.48148536457,1931656846871.4856,32289906944.92862,926.8174862660672,0.9598192987588944
bitcoin,2025-02-16,97569.95169430463,1934308378710.286,14215311318.346336,81.47020894008165,0.083569061389383
bitcoin,2025-02-17,96149.3484548204,1905012222220.369,13634794998.739267,-1420.6032394842478,-1.4559843628242477
bitcoin,2025-02-18,95776.15723852724,1898997753781.9536,25324374113.08163,-373.1912162931694,-0.388137020469284
bitcoin,2025-02-19,95495.89153299289,1892702154844.508,38311133144.72936,-280.26570553435886,-0.2926257574067905
bitcoin,2025-02-20,96554.87156259285,1914337919659.5537,27703222487.38957,1058.980029599974,1.1089273188617828
bitcoin,2025-02-21,98384.31738240314,1950376106325.3228,24175261969.81266,1829.4458198102948,1.8947214057701216
bitcoin,2025-02-22,96135.15541305284,1906058197506.3809,42477472950.92155,-2249.161969350287,-2.2860980582994506
bitcoin,2025-02-23,96564.15414290236,1915260330870.798,18464415570.762142,428.99872984949616,0.446245421881586
bitcoin,2025-02-24,96327.46309127836,1909625674815.4763,16643044374.983364,-236.69105162400228,-0.2451127478150229
bitcoin,2025-02-25,91396.76686930266,1814176779160.4363,45539703844.38777,-4930.696221975682,-5.1186816965203725
bitcoin,2025-02-26,88755.7693356979,1759750360550.3335,96742453402.56294,-2640.9975336047646,-2.889596234165909
bitcoin,2025-02-27,83900.11496524839,1664314955447.7466,69277430795.68657,-4855.6543704495125,-5.4708042156495065
bitcoin,2025-02-28,84709.14477847965,1679555320077.2097,81960688217.70384,809.02981323126,0.9642773595320602
bitcoin,2025-03-01,84441.9012237131,1674754437110.342,80695237175.07367,-267.2435547665518,-0.3154837124910332
bitcoin,2025-03-02,86005.25629681018,1705564098300.8235,30634474722.6359,1563.3550730970892,1.851397292625223
bitcoin,2025-03-03,94261.5328653844,1868321705444.488,61859112550.80991,8256.276568574205,9.599734858159383
bitcoin,2025-03-04,86124.71418722175,1708198960874.3418,68715362745.4567,-8136.818678162643,-8.632173094175007
bitcoin,2025-03-05,87310.80531078295,1731441668069.6523,65863356680.42408,1186.0911235612002,1.3771785889272414
bitcoin,2025-03-06,90604.08098523636,1797706868227.531,51606642859.81411,3293.275674453427,3.77189932303454
bitcoin,2025-03-07,90001.40087607042,1782785866811.654,47555759124.64708,-602.6801091659581,-0.6651798711629366
bitcoin,2025-03-08,86773.33597555371,1720436931689.2776,63216440874.73251,-3228.064900516707,-3.586682950592812
