id,date,price,coin,version,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,price_diff,pct_change_1,pct_change_7,day_of_week,day_of_month,month,is_weekend,exp_moving_avg_10,volatility_10,target
118,2024-10-26,2422.09,ethereum,1,2536.23,2524.1,2619.57,2643.16,2435.71,2494.14,62.69119635160588,2594.38,107.15820080609556,2742.96,2422.09,-114.13999999999987,-0.04500380485996924,-0.08363852358540524,5,26,10,1,2557.51499899808,88.8775911264739,2479.37
119,2024-10-27,2479.37,ethereum,1,2422.09,2536.23,2524.1,2649.98,2477.61,2479.23,57.07012878902146,2570.0071428571428,111.71016586301447,2742.96,2422.09,57.279999999999745,0.023648997353525214,-0.06438161797447528,6,27,10,1,2543.3068173620654,96.75280420283134,2505.5
120,2024-10-28,2505.5,ethereum,1,2479.37,2422.09,2536.23,2742.96,2466.86,2468.986666666667,42.663417975224924,2536.0842857142857,82.73262755348628,2665.73,2422.09,26.13000000000011,0.01053896756030781,-0.0865707119316359,0,28,10,0,2536.4328505689623,99.99878426483397,2564.81
121,2024-10-29,2564.81,ethereum,1,2505.5,2479.37,2422.09,2665.73,2628.5,2516.56,43.78060186881641,2521.667142857143,62.75654460273614,2619.57,2422.09,59.309999999999945,0.023671921772101312,-0.03785829772707672,1,29,10,0,2541.5923322836966,97.43844908453956,2638.64
122,2024-10-30,2638.64,ethereum,1,2564.81,2505.5,2479.37,2619.57,2602.08,2569.6499999999996,66.70182980995511,2524.391428571428,67.91665368389457,2638.64,2422.09,73.82999999999993,0.028785758009365114,0.00727982073393707,2,30,10,0,2559.2373627775696,96.47884224015343,2657.61
123,2024-10-31,2657.61,ethereum,1,2638.64,2564.81,2505.5,2524.1,2611.7,2620.353333333333,49.0281718334466,2543.464285714286,84.53472340940087,2657.61,2422.09,18.970000000000255,0.007189309644362263,0.05289410086763602,3,31,10,0,2577.123296818011,82.18429239621842,2514.75
124,2024-11-01,2514.75,ethereum,1,2657.61,2638.64,2564.81,2536.23,2603.12,2603.6666666666665,77.58605179624652,2540.3957142857143,85.22810488274327,2657.61,2422.09,-142.86000000000013,-0.05375506564168564,-0.008469263434309982,4,1,11,0,2565.782697396555,74.37870828104023,2513.84
125,2024-11-02,2513.84,ethereum,1,2514.75,2657.61,2638.64,2422.09,2643.16,2562.066666666667,82.74420483229963,2553.502857142857,69.62921171325105,2657.61,2479.37,-0.9099999999998545,-0.0003618649965204668,0.03788050815617927,5,2,11,1,2556.338570597181,70.19815401182028,2491.35
126,2024-11-03,2491.35,ethereum,1,2513.84,2514.75,2657.61,2479.37,2649.98,2506.646666666667,13.255113478546782,2555.214285714286,67.62168903961694,2657.61,2491.35,-22.490000000000236,-0.008946472329185773,0.004831872612800936,6,3,11,1,2544.5224668522387,71.5500917694926,2456.98
127,2024-11-04,2456.98,ethereum,1,2491.35,2513.84,2514.75,2505.5,2742.96,2487.39,28.63609784861904,2548.282857142857,75.58473031732022,2657.61,2456.98,-34.36999999999989,-0.013795733237000007,-0.019365396128517287,0,4,11,0,2528.605654697286,75.3681360906478,2395.95
128,2024-11-05,2395.95,ethereum,1,2456.98,2491.35,2513.84,2564.81,2665.73,2448.0933333333332,48.31686696515762,2524.16,94.10727566629653,2657.61,2395.95,-61.0300000000002,-0.024839437032454503,-0.06583723550672371,1,5,11,0,2504.4864447523246,79.64633924767797,2422.37
129,2024-11-06,2422.37,ethereum,1,2395.95,2456.98,2491.35,2638.64,2619.57,2425.1,30.606451934114318,2493.2642857142855,85.3529862506493,2657.61,2395.95,26.420000000000073,0.01102694129677162,-0.08196267774307975,2,6,11,0,2489.5561820700837,84.89345885023323,2720.62
130,2024-11-07,2720.62,ethereum,1,2422.37,2395.95,2456.98,2657.61,2524.1,2512.98,180.30607671400296,2502.2657142857142,106.3208356590415,2720.62,2395.95,298.25,0.123123222298823,0.023709272617125743,3,7,11,0,2531.567785330068,106.4143285882566,2894.97
131,2024-11-08,2894.97,ethereum,1,2720.62,2422.37,2395.95,2514.75,2536.23,2679.3199999999997,238.99154273738878,2556.582857142857,183.1361311260253,2894.97,2395.95,174.3499999999999,0.06408465717373235,0.15119594393080815,4,8,11,0,2597.6409152700558,155.60909169382785,2960.96
132,2024-11-09,2960.96,ethereum,1,2894.97,2720.62,2422.37,2513.84,2422.09,2858.85,124.17455335131432,2620.4571428571426,236.0676126108985,2960.96,2395.95,65.99000000000024,0.022794709444312167,0.17786334850268903,5,9,11,1,2663.6989306755,198.66793998473415,3130.04
133,2024-11-10,3130.04,ethereum,1,2960.96,2894.97,2720.62,2491.35,2479.37,2995.3233333333333,121.24399050399435,2711.6985714285715,294.13674605691966,3130.04,2395.95,169.07999999999993,0.05710310169674693,0.25636301603548284,6,10,11,1,2748.488216007227,259.8604634136471,3191.9
134,2024-11-11,3191.9,ethereum,1,3130.04,2960.96,2894.97,2456.98,2505.5,3094.3000000000006,119.54635753547679,2816.687142857143,318.2379122456618,3191.9,2395.95,61.86000000000013,0.01976332570829764,0.2991151739126896,0,11,11,0,2829.1085403695492,304.9606791338471,3372.79
135,2024-11-12,3372.79,ethereum,1,3191.9,3130.04,2960.96,2395.95,2564.81,3231.5766666666664,126.14503174257175,2956.2357142857145,317.1661579707192,3372.79,2422.37,180.88999999999987,0.0566715749240263,0.40770466829441365,1,12,11,0,2927.9597148478133,357.5337585319728,3260.93
136,2024-11-13,3260.93,ethereum,1,3372.79,3191.9,3130.04,2422.37,2638.64,3275.206666666667,91.2861732867293,3076.0299999999997,227.6464880760006,3372.79,2720.62,-111.86000000000013,-0.03316542091265695,0.34617337566102613,2,13,11,0,2988.499766693665,365.54400362716444,3191.9
137,2024-11-14,3191.9,ethereum,1,3260.93,3372.79,3191.9,2720.62,2657.61,3275.2066666666665,91.2861732867293,3143.355714285714,166.49217567774363,3372.79,2894.97,-69.02999999999975,-0.021168807671431034,0.1732252207217473,3,14,11,0,3025.481627294817,344.12899170869446,3059.81
138,2024-11-15,3059.81,ethereum,1,3191.9,3260.93,3372.79,2894.97,2514.75,3170.8799999999997,102.19439270332138,3166.904285714286,133.99038782157282,3372.79,2960.96,-132.09000000000015,-0.04138287540336483,0.05694014100318845,4,15,11,0,3031.7231496048503,283.0793320470785,3093.91
139,2024-11-16,3093.91,ethereum,1,3059.81,3191.9,3260.93,2960.96,2513.84,3115.2066666666665,68.5718822356042,3185.897142857143,106.5446391134427,3372.79,3059.81,34.09999999999991,0.011144482827365021,0.04490097806116933,5,16,11,1,3043.0298496766954,189.6092036004517,3133.88
140,2024-11-17,3133.88,ethereum,1,3093.91,3059.81,3191.9,3130.04,2491.35,3095.866666666667,37.07374587674413,3186.445714285714,106.21849883726618,3372.79,3059.81,39.970000000000255,0.012918927829187021,0.00122682138247443,6,17,11,1,3059.548058826387,138.96551646200896,3075.53
141,2024-11-18,3075.53,ethereum,1,3133.88,3093.91,3059.81,3191.9,2456.98,3101.1066666666666,29.83328063310245,3169.8214285714284,114.04107102687377,3372.79,3059.81,-58.34999999999991,-0.018619091988206327,-0.03645790908236468,0,18,11,0,3062.4538663124986,114.79071751572513,3209.42
142,2024-11-19,3209.42,ethereum,1,3075.53,3133.88,3093.91,3372.79,2395.95,3139.6100000000006,67.12866526306351,3146.4828571428566,75.92889079360215,3260.93,3059.81,133.88999999999987,0.043533960000390115,-0.04843764361255809,1,19,11,0,3089.174981528408,95.23207051430495,3112.91
143,2024-11-20,3112.91,ethereum,1,3209.42,3075.53,3133.88,3260.93,2422.37,3132.6200000000003,69.08687357233914,3125.337142857143,56.994412508127574,3209.42,3059.81,-96.51000000000022,-0.030070853923761964,-0.045391958735698124,2,20,11,0,3093.4904394323335,96.21985528521766,3075.19
